TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
3.956	-25.425	4.412	-25.526
3.956	-25.425	4.210	-25.852
3.956	-25.425	4.279	-25.788
4.279	-25.788	3.991	-26.088
4.279	-25.788	3.831	-25.589
4.279	-25.788	4.314	-25.926
4.314	-25.926	4.997	-25.360
4.314	-25.926	4.986	-25.974
4.314	-25.926	4.976	-25.966
4.314	-25.926	4.953	-25.509
4.314	-25.926	5.059	-25.672
5.059	-25.672	5.270	-25.625
-1.797	-13.716	-4.095	-13.086
-4.095	-13.086	-3.532	-13.105
-4.095	-13.086	-4.043	-13.213
-4.095	-13.086	-3.941	-11.707
-4.095	-13.086	-3.462	-13.201
-3.462	-13.201	-4.501	-13.787
-3.462	-13.201	-4.130	-12.611
-3.462	-13.201	-3.246	-12.705
-3.462	-13.201	-3.661	-13.330
-3.661	-13.330	-2.855	-13.568
-3.661	-13.330	-3.513	-14.099
-3.661	-13.330	-2.888	-13.111
-2.888	-13.111	-3.464	-13.169
-2.888	-13.111	-3.092	-14.405
-2.888	-13.111	-3.473	-13.647
-2.888	-13.111	-3.791	-11.428
-3.791	-11.428	-3.394	-11.470
-3.791	-11.428	-3.571	-10.607
